,Energy_Generated_KWh,Temperature_C,apparent_zenith,azimuth,poa_global
2014-07-12,11.960462382379493,20.867901140255917,97.55292645539961,65.26774950069887,1328.9402647088327
2014-07-13,12.204813416536895,19.670920590358502,97.62200697491254,65.39425346442431,1356.0903796152106
2014-07-14,11.68205111726077,27.628037653945,97.69122187931559,65.52732978473625,1298.0056796956412
2014-07-15,11.835878263232818,19.566325254910783,97.76051399893032,65.66694633097865,1315.0975848036467
2014-07-16,12.546600086152319,23.41913797743449,97.82982629609148,65.81306909822774,1394.0666762391465
2014-07-17,11.628078971017269,20.380978573576265,97.89910023117935,65.9656613525259,1292.0087745574745
2014-07-18,11.5731220965955,23.674128370255954,97.96827433158316,66.12468311148018,1285.902455177278
2014-07-19,11.54773662930469,22.895624133119654,98.03728331723394,66.29009115826977,1283.0818477005212
2014-07-20,12.179201996967864,22.754447842910537,98.10605794439624,66.46183944906875,1353.2446663297626
2014-07-21,11.751785789937337,24.40464567245431,98.17452549324408,66.63987959914118,1305.753976659704
2014-07-22,11.81117323629687,22.182713797718463,98.24261066943617,66.82416121079456,1312.3525818107635
2014-07-23,11.373741952243881,23.540778297609823,98.3102367020924,67.01463200545265,1263.7491058048756
2014-07-24,12.902602447660767,21.08021307137373,98.37732648459435,67.21123786750275,1433.6224941845296
2014-07-25,11.787308267364006,25.11461574351312,98.44380364756498,67.41392290155636,1309.7009185960005
2014-07-26,11.78284587584297,23.6078025693744,98.50959345866868,67.62262950728734,1309.2050973158855
2014-07-27,11.192405609273562,19.678569584334586,98.57462344281116,67.83729841574171,1243.600623252618
2014-07-28,11.69324380764863,24.851860925618663,98.63882370571734,68.05786864687013,1299.2493119609587
2014-07-29,11.672492336649873,24.273262845040964,98.70212702740396,68.28427741427703,1296.943592961097
2014-07-30,11.392741860183323,25.096685703363487,98.76446887017619,68.51646002157224,1265.860206687036
2014-07-31,12.333625257485489,22.658743456426468,98.82578743192231,68.7543497649167,1370.4028063872765
2014-08-01,11.858221757453565,26.200495772265384,98.88602382753854,68.99787781971571,1317.5801952726183
2014-08-02,12.353832854551328,20.238586287526484,98.94512244108036,69.24697309403143,1372.6480949501477
2014-08-03,11.802007815109844,22.32227378096487,99.00303146978852,69.5015620629922,1311.3342016788715
2014-08-04,11.717865378769355,25.31179368279311,99.05970364034724,69.7615686141549,1301.9850420854839
2014-08-05,11.769647694142323,26.004028714187278,99.11509701060105,70.0269139245782,1307.7386326824803
2014-08-06,12.35264872370982,20.639468981549918,99.16917569180161,70.29751640810684,1372.5165248566466
2014-08-07,12.02910334072174,20.37841247274789,99.22191034567638,70.57329182602518,1336.567037857971
2014-08-08,11.732979912585073,23.718489579461355,99.2732783883125,70.85415369531586,1303.6644347316749
2014-08-09,12.674398134687392,25.679819691804013,99.3232639111532,71.14001404354326,1408.26645940971
2014-08-10,12.315887282223105,23.155519776247353,99.37185734905982,71.43078432309323,1368.4319202470117
2014-08-11,11.47711940379146,25.220733191605838,99.41905483076322,71.72637608023103,1275.2354893101622
2014-08-12,11.887405461563807,21.126357462632136,99.46485710385957,72.0267009798277,1320.8228290626453
2014-08-13,12.530885286584693,24.778792205051335,99.50926801379103,72.33167009984123,1392.320587398299
2014-08-14,11.693416703034428,22.770541710412928,99.5522927020791,72.64119284971957,1299.2685225593812
2014-08-15,12.053374932950476,26.909599982580644,99.593935889691,72.95517609165597,1339.2638814389418
2014-08-16,11.193757900983705,22.572631521117614,99.63420061318448,73.27352388836414,1243.7508778870783
2014-08-17,11.757635563843198,24.850970902069243,99.67308763048,73.59613787495084,1306.403951538133
2014-08-18,11.881541683786025,22.719526847078306,99.71059547237594,73.92291790637347,1320.1712981984472
2014-08-19,12.487517652867648,23.921401545238904,99.74672095170381,74.25376260355563,1387.5019614297385
2014-08-20,11.741331464252722,23.77489232383841,99.78145993744776,74.58856965336696,1304.5923849169692
2014-08-21,12.903799224145814,28.246364396893657,99.81480822815831,74.9272359706809,1433.755469349535
2014-08-22,11.833019677909622,27.267987619483627,99.84676241845501,75.26965787230921,1314.7799642121802
2014-08-23,11.525994981460393,26.32875840633985,99.87732064909287,75.61573128744192,1280.6661090511548
2014-08-24,12.156109087726412,25.292444596875587,99.90648313433003,75.9653519130141,1350.6787875251568
2014-08-25,12.024045265358625,28.308293971783037,99.93425243435391,76.31841523512742,1336.0050294842918
2014-08-26,11.11771220997889,23.11205580501455,99.96063350969078,76.67481644760846,1235.3013566643212
2014-08-27,12.209655148224638,23.10160873875482,99.98563366643592,77.03445035121183,1356.6283498027376
2014-08-28,12.37136848680451,23.962728551917895,100.00926251758682,77.39721126596595,1374.5964985338344
2014-08-29,12.037591215772437,27.47812067244302,100.03153204763645,77.76299292070883,1337.5101350858265
2014-08-30,11.091248841227378,21.575745715245933,100.05245685354615,78.13168828603563,1232.3609823585975
2014-08-31,11.995763767196332,23.782428158494422,100.07205460791006,78.5031893935244,1332.8626407995923
2014-09-01,11.78754849353155,24.498005748276984,100.0903467504274,78.87738722602393,1309.7276103923944
2014-09-02,11.627567039120397,21.294055575284386,100.10735934091933,79.25417171624969,1291.9518932355995
2014-09-03,11.841962845980776,19.076214927986218,100.12312393686312,79.63343182182535,1315.7736495534195
2014-09-04,12.371655879946546,22.861347756406307,100.13767834000588,80.01505566291985,1374.6284311051716
2014-09-05,12.451489851984824,23.464788517171577,100.15106709871019,80.398930807326,1383.4988724427583
2014-09-06,12.36979840570657,19.9475429697899,100.16334170747258,80.78494482049763,1374.4220450785078
2014-09-07,12.569436388257683,23.04877239913978,100.17456045618088,81.17298604036574,1396.6040431397428
2014-09-08,11.960452418185536,26.468821934529803,100.18478785243782,81.56294426637504,1328.9391575761706
2014-09-09,11.207349415364806,25.075394633649807,100.19409354009738,81.95471092365216,1245.2610461516451
2014-09-10,12.237691282068939,22.258331942601515,100.20255073014145,82.34817846668875,1359.7434757854378
2014-09-11,11.779146699335866,25.940401724477667,100.210234327205,82.7432392286521,1308.794077703985
2014-09-12,12.623692236331719,23.795215439058317,100.21721907535466,83.13978427057202,1402.6324707035242
2014-09-13,11.947366345828998,23.851053974040568,100.2235780573033,83.53770275940661,1327.4851495365554
2014-09-14,12.133285653678898,25.109171761080233,100.22938175000945,83.93688203500449,1348.1428504087664
2014-09-15,12.188781941898673,26.85115748559763,100.23469765328176,84.33720812097334,1354.3091046554082
2014-09-16,12.321611224180687,23.068739892146656,100.23959037349033,84.73856629297478,1369.067913797854
2014-09-17,12.044461245246614,24.21724496678016,100.24412200708113,85.14084147615176,1338.2734716940683
2014-09-18,12.475935300827713,23.667273395717533,100.24835269206692,85.54391848554877,1386.2150334253015
2014-09-19,11.283378069945476,22.709224212902093,100.25234121119577,85.94768222621906,1253.7086744383862
2014-09-20,11.939535184970781,24.551207261304196,100.2561455449382,86.35201789521375,1326.615020552309
2014-09-21,11.449051866328542,22.092338259976298,100.25982326469637,86.75681112949741,1272.1168740365047
2014-09-22,11.554607377299732,23.892822903504772,100.26343171316552,87.16194803640627,1283.8452641444146
2014-09-23,11.878056419204295,28.65370176633403,100.26702798602592,87.56731512073839,1319.784046578255
2014-09-24,11.963839085932443,24.027001819314528,100.27066878704966,87.97279917148575,1329.3154539924935
2014-09-25,12.496667814533925,22.476122362096696,100.27441027087205,88.378287132977,1388.518646059325
2014-09-26,12.880931978195294,30.023284894997044,100.27830796321335,88.7836659334518,1431.2146642439218
2014-09-27,11.749246574849579,23.230277564530876,100.2824168637448,89.18882224603999,1305.4718416499534
2014-09-28,11.651061374238294,25.974094138446223,100.28679179255141,89.5936422364669,1294.562374915366
2014-09-29,12.160660726160343,25.689204595731574,100.29148802290122,89.99801139593387,1351.184525128927
2014-09-30,11.518075565011602,24.81817293947692,100.29656216726752,90.40181452116246,1279.786173890178
2014-10-01,12.628865720661938,22.86149412579574,100.30207320137401,90.80493582473571,1403.2073022957711
2014-10-02,13.065543110133303,24.968054316661473,100.308083485996,91.20725913102046,1451.7270122370337
2014-10-03,12.138863776744744,26.631615655726954,100.31465961979406,91.60866817886858,1348.762641860527
2014-10-04,12.214460846130498,23.387514853018345,100.32187299913535,92.00904709422264,1357.162316236722
2014-10-05,12.32150726296462,21.18803909998356,100.32979996067824,92.40828101993179,1369.0563625516245
2014-10-06,13.242824102819027,22.742830775364872,100.33852140062605,92.80625670043804,1471.4249003132252
2014-10-07,11.947475700716804,24.570498741691964,100.34812181097142,93.20286268952577,1327.4973000796451
2014-10-08,11.879843601232537,20.24207712269008,100.35868778826863,93.5979889428952,1319.9826223591708
2014-10-09,12.209491490833532,27.098446137569503,100.37030621263091,93.991525865131,1356.6101656481703
2014-10-10,12.145278813255011,25.003795918396335,100.3830624108026,94.38336318982698,1349.4754236950012
2014-10-11,12.034953780919695,24.68052656509566,100.39703859081813,94.7733891605958,1337.217086768855
2014-10-12,12.162901065527851,29.625101452405392,100.41231272985486,95.16149027978213,1351.4334517253167
2014-10-13,11.718285761593004,21.883380407493707,100.42895794067732,95.54755157055968,1302.0317512881118
2014-10-14,12.445938946572142,22.663809551612296,100.44704223616229,95.93145708403074,1382.8821051746822
2014-10-15,12.252227754390082,24.973889990849397,100.46662859935267,96.3130903832079,1361.3586393766757
2014-10-16,12.96686883327388,26.429627526162445,100.48777525574813,96.69233489071229,1440.7632036970979
2014-10-17,12.45881454152579,23.023346551239428,100.51053607231671,97.0690741219563,1384.3127268361989
2014-10-18,11.565709495797826,22.900854999269665,100.53496096320131,97.44319186770053,1285.078832866425
2014-10-19,12.435967538794793,21.529776558053506,100.56109619863331,97.81457234115965,1381.7741709771992
2014-10-20,12.555262983916066,24.31932831479496,100.58898453471791,98.18310026605633,1395.0292204351183
2014-10-21,12.948946809668847,19.703008093506774,100.61866515503583,98.5486608865777,1438.771867740983
2014-10-22,11.973312387768884,22.306910429955085,100.65017347662206,98.91113991167504,1330.3680430854315
2014-10-23,11.8247757628018,20.317543404307,100.68354090939283,99.27042341551805,1313.8639736446444
2014-10-24,12.537385514469628,21.761487605619752,100.71879466419495,99.62639769591749,1393.04283494107
2014-10-25,12.258626509521234,24.388474122556318,100.75595772551434,99.97894907151476,1362.069612169026
2014-10-26,12.142484445115246,24.80251711502462,100.79504908462255,100.32796362435715,1349.1649383461383
2014-10-27,12.794245227011091,23.646438314911315,100.83608432835531,100.67332694348738,1421.5828030012324
2014-10-28,12.643692691346565,18.93200787480672,100.87907658303043,101.01492397404098,1404.8547434829516
2014-10-29,11.72919632241301,26.942414555360067,100.92403773886403,101.35263906410574,1303.244035823668
2014-10-30,11.987040519417537,19.290880087525107,100.97097978606277,101.68635624688903,1331.893391046393
2014-10-31,12.091568279298732,21.63663773463138,101.01991606492882,102.01595972333257,1343.507586588748
2014-11-01,12.695664602170082,20.808720254346714,101.07086223964603,102.34133445960839,1410.6294002411203
2014-11-02,11.832438883046837,24.920918834887246,101.1238368292645,102.66236678750329,1314.7154314496486
2014-11-03,12.419041762704552,22.152749912507332,101.1788611785721,102.97894487466198,1379.8935291893945
2014-11-04,11.940087123565439,20.059249948472612,101.23595881418893,103.29095892310966,1326.6763470628266
2014-11-05,12.375955203450852,19.152546038960143,101.29515424899246,103.59830098635064,1375.1061337167614
2014-11-06,13.431024691495619,23.400016783813324,101.35647141740928,103.90086440607058,1492.3360768328466
2014-11-07,12.57446318919075,22.982615218784073,101.41993202246249,104.19854302972999,1397.1625765767499
2014-11-08,12.101365875337212,24.186447935069264,101.48555404648482,104.4912305004409,1344.5962083708014
2014-11-09,13.277557604597742,24.74955851997766,101.55335061022613,104.778819894403,1475.284178288638
2014-11-10,12.202627976489646,21.687599075561824,101.6233292176577,105.06120381944731,1355.847552943294
2014-11-11,12.49520061859758,22.486237344604326,101.6954913597928,105.3382748609867,1388.35562428862
2014-11-12,11.625024790372374,22.59927780603772,101.76983240952673,105.60992613282127,1291.669421152486
2014-11-13,11.73504636547287,22.995537394786123,101.84634173984553,105.87605172814779,1303.8940406080967
2014-11-14,13.184273613677057,23.456208302621583,101.92500300214739,106.13654701237778,1464.9192904085617
2014-11-15,12.070308457437758,21.183187099103563,102.00579445789054,106.39130882526217,1341.1453841597508
2014-11-16,12.083704513346955,24.579026079959103,102.0886892613521,106.6402356649138,1342.6338348163283
2014-11-17,13.144639430531557,19.271108895660586,102.17365559716492,106.88322785770964,1460.515492281284
2014-11-18,12.494052589868362,22.9079100915595,102.26065663645984,107.1201876686992,1388.2280655409293
2014-11-19,12.160222374266246,22.422619631176584,102.34965033578688,107.35101933585435,1351.1358193629164
2014-11-20,12.426151395912063,23.00651367450569,102.4405891501857,107.57562906589874,1380.6834884346738
2014-11-21,12.92140045915163,24.52203413071904,102.53341975393721,107.79392502506687,1435.7111621279591
2014-11-22,12.413797744152317,22.08115695504682,102.62808288992092,108.00581728200711,1379.3108604613687
2014-11-23,13.206596856446097,21.946065166292847,102.72451347713617,108.21121760925871,1467.3996507162333
2014-11-24,12.006910449161236,25.469546055416377,102.82264110440069,108.4100391143873,1334.101161017915
2014-11-25,11.773145406077827,19.875943900664176,102.92239098399389,108.60219583241121,1308.1272673419808
2014-11-26,12.30123398379521,16.63666514563503,103.02368532769889,108.78760252677557,1366.8037759772458
2014-11-27,13.54811341552073,21.394576874266424,103.126444990141,108.96617488769556,1505.3459350578587
2014-11-28,12.093642814110583,25.543227315439104,103.23059112575964,109.1378301093024,1343.7380904567315
2014-11-29,12.648443903507875,24.474876998117452,103.33604659394895,109.30248762472127,1405.3826559453194
2014-11-30,12.317654780968732,21.95239529618166,103.4427369044573,109.46006973210581,1368.6283089965257
2014-12-01,13.74647598092991,19.27948709436064,103.55059058892678,109.61050195828125,1527.3862201033235
2014-12-02,12.119313939710084,23.981053427763662,103.65953899113507,109.7537131512953,1346.590437745565
2014-12-03,12.014098846940179,22.62630295931033,103.76951554260962,109.88963535828151,1334.899871882242
2014-12-04,12.840822594975474,19.961959653466316,103.88045465835376,110.01820353250133,1426.7580661083862
2014-12-05,12.642161462675386,19.98822527760507,103.99229043655087,110.13935511744342,1404.6846069639316
2014-12-06,12.280241741351565,19.550756180687145,104.10495536322728,110.25302962361138,1364.4713045946182
2014-12-07,12.929707777410378,23.97336145342541,104.21837920782372,110.35916837782355,1436.6341974900422
2014-12-08,11.999041372826424,26.823711834552277,104.33248822047395,110.45771458706008,1333.226819202936
2014-12-09,11.171181293876419,22.901906332827185,104.44720466015288,110.54861370466773,1241.2423659862689
2014-12-10,12.234281852283317,21.92001310819848,104.56244661718858,110.6318139323622,1359.364650253702
2014-12-11,12.570794188404516,22.556012674409725,104.67812806140458,110.7072666648562,1396.7549098227241
2014-12-12,12.244744523830763,20.17838430412719,104.79415905060726,110.77492679203021,1360.5271693145291
2014-12-13,12.141552672334093,18.879339740749536,104.9104460191073,110.83475290352482,1349.0614080371215
2014-12-14,12.537816896619857,21.42256037396105,105.02689205368243,110.88670747190372,1393.0907662910954
2014-12-15,12.018111756570692,26.914748776120774,105.14339705222261,110.93075703042246,1335.3457507300768
2014-12-16,12.575409472578926,21.220189370526697,105.25985769913649,110.96687230952296,1397.2677191754362
2014-12-17,11.918877896090791,23.270170099558,105.37616725253255,110.99502832712739,1324.31976623231
2014-12-18,11.57720090088393,21.65799981542565,105.4922152039129,111.01520448935122,1286.3556556537699
2014-12-19,12.229086944113057,21.87585467922586,105.60788691950941,111.02738474039904,1358.7874382347838
2014-12-20,12.333206555025784,22.621663205610872,105.72306336281488,111.03155768482372,1370.3562838917537
2014-12-21,11.506786753430008,21.92008242280024,105.83762102839374,111.02771649764446,1278.531861492223
2014-12-22,12.107808163644073,18.925123650905178,105.951432227813,111.01585849380928,1345.3120181826748
2014-12-23,13.2419137237984,19.54331277311628,106.06436586561625,110.99598445157767,1471.323747088711
2014-12-24,11.589113667188979,24.612332537273637,106.17628877291163,110.96809800630115,1287.679296354331
2014-12-25,12.578066932370646,21.45090866559227,106.28706748453023,110.93220545394576,1397.5629924856273
2014-12-26,11.797330983976808,18.76014610620524,106.39657018709676,110.88831607447696,1310.814553775201
2014-12-27,12.526497018380764,19.05277447891599,106.50466849160276,110.83644277461991,1391.833002042307
2014-12-28,11.305236178970333,19.62444227388077,106.61123874512461,110.77660268806915,1256.1373532189257
2014-12-29,12.554631768697767,19.093489456815696,106.71616277192119,110.70881745348191,1394.959085410863
2014-12-30,12.28524689555662,21.98739540408675,106.8193280810616,110.6331131212408,1365.0274328396245
2014-12-31,12.243075247248274,22.06274481369823,106.92062762510909,110.54951983219172,1360.341694138697
2015-01-01,12.334890242756272,27.098281945190045,107.01995920643691,110.4580714526287,1370.5433603062522
2015-01-02,12.535479730338984,21.855051132783597,107.11722461375975,110.35880528433506,1392.8310811487759
2015-01-03,11.666366573032407,18.134276595041293,107.21232861019428,110.25176189403254,1296.2629525591562
2015-01-04,12.556878166699002,22.502921279059453,107.30517794565287,110.13698507947998,1395.208685188778
2015-01-05,11.358739616281756,24.312275256408334,107.39568054678357,110.0145219868424,1262.082179586862
2015-01-06,12.300627823490165,21.72679359780779,107.48374498544622,109.88442336209653,1366.7364248322408
2015-01-07,12.386427021868986,24.800263252769625,107.56928021850483,109.74674386924886,1376.269669096554
2015-01-08,11.971200004272605,22.273373923601334,107.65219555129511,109.60154237921142,1330.1333338080672
2015-01-09,12.608282509948479,23.33942925231911,107.73240076599203,109.44888216435129,1400.9202788831644
2015-01-10,12.772295763733334,18.711708842090143,107.80980633936116,109.28883099998217,1419.1439737481485
2015-01-11,12.915680744498765,19.804625881822023,107.88432366910669,109.12146121427111,1435.0756382776406
2015-01-12,11.15987234270075,18.117376469662865,107.95586519509601,108.946849725589,1239.985815855639
2015-01-13,12.259186049559982,20.831520931236692,108.02434432462633,108.76507808551628,1362.1317832844425
2015-01-14,11.995170558452891,18.893915187881422,108.0896751501798,108.57623254709404,1332.796728716988
2015-01-15,12.84334013859039,17.218444361999374,108.15177201341429,108.38040419666936,1427.0377931767102
2015-01-16,11.316610451894315,19.520501782107733,108.2105490234692,108.17768916204807,1257.4011613215905
2015-01-17,11.77836518481176,22.708537736331955,108.26591961340708,107.968188816858,1308.7072427568621
2015-01-18,12.466122793700707,20.074634105438644,108.31779623284922,107.75200978736171,1385.1247548556344
2015-01-19,12.057797296050603,18.42539907198802,108.36609031325136,107.52926355796092,1339.7552551167337
2015-01-20,12.613653588857105,19.293661562006193,108.41071266805103,107.30006563706127,1401.5170654285673
2015-01-21,12.143812592441224,19.72797939748972,108.45157447063643,107.06453450769402,1349.3125102712472
2015-01-22,12.020593699820829,20.56886893191657,108.48858878321994,106.82279076521405,1335.6215222023143
2015-01-23,11.902414631783085,19.20948639207129,108.52167242185253,106.57495676553947,1322.4905146425651
2015-01-24,12.457647659653729,21.19810706967213,108.55074780759495,106.32115679736029,1384.1830732948586
2015-01-25,11.97439103564747,22.75466130259323,108.57574448138986,106.06151745749844,1330.487892849719
2015-01-26,12.185880003361587,20.518543887040206,108.59660011691028,105.79616779640514,1353.9866670401764
2015-01-27,12.118172862649324,19.53620861518452,108.61326102370768,105.52523899280777,1346.4636514054805
2015-01-28,11.43285269378884,19.058648019738634,108.62568221866273,105.2488636559633,1270.3169659765379
2015-01-29,12.346684322470587,22.10439344708425,108.63382715339124,104.96717508315305,1371.8538136078428
2015-01-30,12.724271710808546,23.28692765914289,108.63766715130193,104.68030677566065,1413.807967867616
2015-01-31,12.459836762038353,23.194849451842874,108.63718063773109,104.3883923003043,1384.4263068931505
2015-02-01,11.62551580070869,23.245719857197955,108.6323522661374,104.09156538462321,1291.723977856521
2015-02-02,11.708814919747326,19.88238085870384,108.62317208339579,103.78996008133691,1300.9794355274805
2015-02-03,11.627320956687385,20.870111602755145,108.60963484942758,103.48371091679405,1291.9245507430428
2015-02-04,11.949533055728258,20.38948235273727,108.59173956843969,103.17295301975338,1327.7258950809176
2015-02-05,12.290264642316153,22.16605904720619,108.56948923399963,102.85782223045987,1365.5849602573505
2015-02-06,11.816317173525215,24.54972125782356,108.54289074410518,102.53845515150385,1312.9241303916906
2015-02-07,11.967140530459139,24.17679085871717,108.51195491463879,102.21498910286073,1329.6822811621266
2015-02-08,11.822918572590787,24.06750073707146,108.47669650272829,101.8875620054057,1313.657619176754
2015-02-09,12.192077660241115,22.11040711554739,108.43713412671777,101.5563122816236,1354.675295582346
2015-02-10,12.574331996776287,20.735180326782768,108.3932900115252,101.2213788539072,1397.1479996418095
2015-02-11,12.212691860166386,22.315346271563698,108.345189525071,100.8829012646612,1356.9657622407094
2015-02-12,12.212585388333641,24.426603796612213,108.29286054165382,100.54101989624093,1356.9539320370714
2015-02-13,12.01113843275259,23.953565858042666,108.23633271462793,100.19587626460208,1334.57093697251
2015-02-14,10.954870238805459,28.195226740100107,108.17563674228086,99.84761334659026,1217.2078043117178
2015-02-15,12.943844918220234,25.538698804439356,108.11080373087725,99.49637581385707,1438.2049909133593
2015-02-16,11.391424781891251,23.46413600800386,108.0418647687401,99.14230994620493,1265.7138646545836
2015-02-17,12.712437696286283,25.31247896181106,107.96885084105514,98.78556302552965,1412.4930773651424
2015-02-18,11.500691744193064,24.080693214721293,107.89179320591177,98.42628224727241,1277.8546382436737
2015-02-19,12.661477344629468,26.371006206062724,107.8107242736186,98.0646135066599,1406.8308160699407
2015-02-20,11.585016791905073,25.456374169089493,107.72567890883549,97.70070054928738,1287.2240879894525
2015-02-21,11.658882985745876,24.546140921245932,107.63669595023372,97.3346847542025,1295.431442860653
2015-02-22,11.340926407755456,25.484101125929417,107.54381966865041,96.96670537414752,1260.1029341950507
2015-02-23,12.633868189187718,22.879771896181634,107.44710093280756,96.59689973561092,1403.7631321319686
2015-02-24,12.77689456720365,22.195802705259037,107.34659793724538,96.2254029789674,1419.6549519115167
2015-02-25,12.512029591301792,22.403862085386123,107.24237648394396,95.85234731636649,1390.2255101446435
2015-02-26,12.165861518334365,28.992775817155497,107.1345098843931,95.47786117151986,1351.7623909260406
2015-02-27,12.55174735494038,25.251681847064702,107.02307856203429,95.10206863433382,1394.6385949933756
2015-02-28,12.074735101074893,20.34467841111645,106.90816944000167,94.72508940573869,1341.637233452766
2015-03-01,11.729446445811524,23.4763015547789,106.78987517350413,94.34703909951975,1303.2718273123915
2015-03-02,12.238850774814933,26.029009602884464,106.66829331951898,93.9680296481726,1359.8723083127704
2015-03-03,11.838176772716647,24.378547163616588,106.54352555227806,93.58816966103177,1315.352974746294
2015-03-04,12.26408103740414,26.587884354191928,106.41567701827647,93.20756472540967,1362.6756708226822
2015-03-05,11.519343587182584,24.27471790661104,106.28485588591147,92.82631767101071,1279.9270652425093
2015-03-06,11.934548706578072,23.345345126651797,106.15117306943803,92.4445287658072,1326.0609673975634
2015-03-07,12.5777150447347,27.90071390606475,106.01474205571985,92.06229580003219,1397.5238938594111
2015-03-08,11.316098402156536,25.329290737119855,105.87567875288062,91.67971409603302,1257.3442669062817
2015-03-09,11.9163720512412,21.638460884063207,105.73410127310723,91.29687657489848,1324.0413390268
2015-03-10,12.004961093606413,26.364517576432217,105.59012958888982,90.913873994406,1333.884565956268
2015-03-11,12.386242482865837,26.40389587709592,105.44388500543882,90.53079536912725,1376.2491647628706
2015-03-12,11.868868189370412,24.69345261669037,105.29548944092662,90.14772849838539,1318.7631321522679
2015-03-13,11.891595981420927,21.605357115338112,105.14506455603033,89.76476054653978,1321.288442380103
2015-03-14,11.689232872776206,27.721443285685652,104.99273083105474,89.38197866748214,1298.8036525306895
2015-03-15,12.257824121275583,23.82391153228825,104.83860672100285,88.99947061561238,1361.980457919509
2015-03-16,12.317508990448246,24.283810737204384,104.68280799103852,88.61732514420879,1368.6121100498053
2015-03-17,11.473014419413916,27.61518008025315,104.52544731013263,88.23563191960699,1274.7793799348794
2015-03-18,11.659616195922869,26.414179573037906,104.36663416497537,87.85448084767722,1295.5129106580964
2015-03-19,11.863128148526604,23.966344359017423,104.2064751475413,87.47396106121619,1318.1253498362894
2015-03-20,11.628036100962058,26.157441588300767,104.04507466728644,87.09416006144738,1292.0040112180063
2015-03-21,11.804097628919122,25.079373526698763,103.8825360444668,86.71516340531429,1311.5664032132358
2015-03-22,12.031312397469685,27.318946052113514,103.71896284284522,86.33705490887354,1336.8124886077428
2015-03-23,12.247295449652341,27.92324505840548,103.55446020523556,85.95991694449737,1360.810605516927
2015-03-24,12.548455096051304,25.45349350464411,103.38913594444003,85.58383037133586,1394.2727884501448
2015-03-25,11.84597698530098,28.267301152491477,103.22310124189714,85.20887396904004,1316.2196650334422
2015-03-26,12.076913387737866,24.914602062154206,103.056470916623,84.8351236562039,1341.8792653042074
2015-03-27,11.667332080583895,26.953670733524152,102.88936332444216,84.46265192233932,1296.3702311759882
2015-03-28,11.255175160499354,25.841573965283516,102.72189998369163,84.091527719125,1250.5750178332614
2015-03-29,11.557513720123938,26.270279635570336,102.55420500505447,83.72181675803972,1284.168191124882
2015-03-30,12.490307829183415,30.99565001796119,102.386404422006,83.35358199100682,1387.8119810203793
2015-03-31,12.726231322491778,29.26475413085867,102.2186255101368,82.98688409466018,1414.0257024990863
2015-04-01,12.125756607424735,27.32430571536489,102.0509961917937,82.62178189269139,1347.3062897138595
2015-04-02,11.927350991316656,27.857981534878373,101.88364459102509,82.2583327028023,1325.2612212574063
2015-04-03,12.563872527388234,28.48468898144242,101.71669874233815,81.89659257971198,1395.9858363764704
2015-04-04,11.99892191019142,27.69253652408472,101.55028641985595,81.5366164301372,1333.2135455768246
2015-04-05,12.43180230267332,29.764799534040275,101.38453501462382,81.17845805703246,1381.3113669637023
2015-04-06,12.4516951952252,27.861048403810244,101.21957138941718,80.82217026722674,1383.5216883583555
2015-04-07,11.433919902122263,25.717709337743795,101.05552163793087,80.46780516273998,1270.4355446802513
2015-04-08,12.097668823366533,28.56136473851307,100.89251068020255,80.11541463079595,1344.1854248185036
2015-04-09,11.590830150898476,31.38599603353498,100.73066164947728,79.765050956126,1287.8700167664974
2015-04-10,12.358365110207743,29.53349358565849,100.57009508641626,79.41676747714973,1373.1516789119714
2015-04-11,12.69451106459248,24.094833739139244,100.4109280071672,79.07061926080462,1410.5012293991642
2015-04-12,11.527823921722915,21.609021432025635,100.25327296631706,78.72666375683195,1280.8693246358794
2015-04-13,12.496520093004095,24.13932089051797,100.0972372225165,78.38496129525646,1388.5022325560105
2015-04-14,12.285196811315299,24.44351798984229,99.9429220927927,78.04557521243737,1365.0218679239222
2015-04-15,12.049318013497508,23.985052139657444,99.79042255708923,77.708571482293,1338.8131126108342
2015-04-16,11.72435651267471,26.687683539782864,99.63982716876532,77.37401798561746,1302.706279186079
2015-04-17,12.148849909632288,26.80644702550291,99.49121835101438,77.0419837738147,1349.8722121813653
2015-04-18,12.312570540750741,20.23586357377505,99.34467312766621,76.7125386728082,1368.063393416749
2015-04-19,11.991486049176551,28.010229066876267,99.20026426573185,76.3857532942514,1332.3873387973945
2015-04-20,10.793875932830703,28.66643920165582,99.05806168693846,76.06169919362742,1199.3195480923002
2015-04-21,12.22232400362884,23.673556985727803,98.91813389668384,75.74044880380256,1358.0360004032045
2015-04-22,11.690307850676437,30.014247463416183,98.78054917228319,75.4220749534312,1298.923094519604
2015-04-23,11.160779051805303,23.272937098933635,98.64537632153208,75.10665010108858,1240.0865613117003
2015-04-24,12.111919801386804,24.59097396755526,98.5126849681077,74.79424561148471,1345.7688668207559
2015-04-25,11.386012599310366,23.74881634388136,98.3825454491149,74.4849313499933,1265.1125110344851
2015-04-26,11.0157567733903,23.696878786473718,98.25502845272405,74.17877566440455,1223.9729748211446
2015-04-27,12.315762531617638,24.523226614224246,98.1302045345308,73.875845627258,1368.4180590686265
2015-04-28,12.333423942050757,27.234600496890835,98.00814359986184,73.57620736085772,1370.3804380056397
2015-04-29,11.902346184965078,27.20329793854702,97.88891442490979,73.2799263191639,1322.482909440564
